source	target
FAM210B	LPAR3
FAM210B	NINJ2
FAM210B	SLC16A13
FAM210B	YIF1A
FAM210B	ZDHHC21
FAM210B	SLC35G1
FAM210B	RPRM
FAM210B	TMEM187
FAM210B	TMEM11
FAM210B	C5orf46
FAM210B	TMEM107
FAM210B	TMIE
FAM210B	OTOP3
FAM210B	ATP6V0C
FAM210B	CYP4F2
FAM210B	GIMAP5
FAM210B	RTP2
FAM210B	UBE2J1
FAM210B	CCDC167
FAM210B	MS4A13
FAM210B	SLC35B4
FAM210B	PLPP6
FAM210B	SYNJ2BP
FAM210B	FIS1
FAM210B	SMIM1
FAM210B	FXYD6-FXYD2
FAM210B	TIMM23
FSTL1	DIP2A
FSTL1	APPBP2
PPP2R2A	PPP2CA
PPP2R2A	RBM7
PPP2R2A	GC
PPP2R2A	YARS
PPP2R2A	RPS28
PPP2R2A	FOXC1
PPP2R2A	FBXL16
PPP2R2A	FAM122A
PPP2R2A	FOXC2
PPP2R2A	ECSIT
PPP2R2A	RAB11FIP5
PPP2R2A	CDCA4
PPP2R2A	HSPA4L
PPP2R2A	NRDC
PPP2R2A	S100A8
PPP2R2A	S100A9
PPP2R2A	S100A7
PPP2R2A	ACLY
PPP2R2A	PPP2R2B
PPP2R2A	IER5
PPP2R2A	ZCCHC8
PPP2R2A	PPP2R2C
PPP2R2A	NDUFAF1
PPP2R2A	PPME1
PPP2R2A	RPS13
PPP2R2A	ENSA
PPP2R2A	CCAR2
PPP2R2A	RPS11
PPP2R2A	MTREX
PPP2R2A	RPS6KB1
PPP2R2A	ANKLE2
GATA1	ZFPM1
GATA1	LMO2
GATA1	ZFPM2
GATA1	TAL1
GATA1	HSPB1
GATA1	TRIP6
GATA1	DHX36
GATA1	FHL3
GATA1	BCL6
GATA1	GLRX3
GATA1	TRAF1
GATA1	FANCG
GATA1	TNS2
GATA1	ATP6V0D1
GATA1	GRAP2
GATA1	PPP1R16B
GATA1	PSMF1
GATA1	RBPMS
GATA1	ZBTB16
GATA1	YY1
GATA1	SPI1
GATA1	STAT3
GATA1	RUNX1
GATA1	HEY1
GATA1	MED1
GATA1	AES
GATA1	PLSCR4
GATA1	FANCL
GATA1	ARMC7
GATA1	DGCR6L
GATA1	TEKT4
GATA1	MGAT5B
GATA1	MKRN3
GATA1	KANK2
GATA1	KRTAP4-5
GATA1	KRTAP4-11
PSMD4	NUB1
PSMD4	UBQLN1
PSMD4	FLOT1
PSMD4	UBD
PSMD4	SCHIP1
PSMD4	RAD23A
PSMD4	RAD23B
PSMD4	ELSPBP1
PSMD4	RASSF8
PSMD4	PSMD8
PSMD4	TPD52L2
PSMD4	S100P
PSMD4	PSMA3
PSMD4	PSMB8
PSMD4	LAGE3
PSMD4	MCFD2
PSMD4	POLE
PSMD4	PPIA
PSMD4	AHCYL1
PSMD4	PDIA6
PSMD4	PSMB10
PSMD4	ANKRD13A
PSMD4	ZNF24
PSMD4	GFPT1
PSMD4	KIF1BP
PSMD4	TCF3
PSMD4	SEM1
PSMD4	BTRC
PSMD4	ELOC
PSMD4	UBE3A
PSMD4	UBQLN4
PSMD4	TCP11L1
GNPNAT1	SMCHD1
GNPNAT1	PRPF40A
GNPNAT1	TNRC18
GNPNAT1	BAG1
GNPNAT1	TRIM16
GNPNAT1	BRPF1
GNPNAT1	ITGA1
GNPNAT1	PSMC6
GNPNAT1	HEATR1
GNPNAT1	PCBP2
GNPNAT1	ASPDH
GNPNAT1	PSMB8
ZNF143	CHD8
ZNF143	POU5F1
ZNF143	EXOSC1
ZNF143	FAM90A1
ZNF143	IL16
ZNF143	ZNF438
ZNF143	SPANXN3
ZNF143	LIN54
ZNF143	ZNF512B
ZNF143	TCAF1
PPP2CB	INTS1
PPP2CB	PPP2R5E
PPP2CB	MAP4K4
PPP2CB	STRN4
PPP2CB	STRN3
PPP2CB	INTS2
PPP2CB	STRN
PPP2CB	PPFIA3
PPP2CB	FGFR1OP
PPP2CB	TCP1
PPP2CB	FECH
PPP2CB	MARK3
PPP2CB	PPP2R1B
PPP2CB	CCT6A
PPP2CB	CCT5
PPP2CB	CCT3
PPP2CB	CCT8
PPP2CB	CCT4
PPP2CB	PPP2R2A
PPP2CB	CCT2
PPP2CB	SET
PPP2CB	PPFIA1
PPP2CB	MAP7
PPP2CB	PPP2R5D
PPP2CB	SLMAP
PPP2CB	CCDC6
PPP2CB	TMEM41B
PPP2CB	PPP4R3B
PPP2CB	INTS11
PPP2CB	STRIP1
PPP2CB	CEP350
PPP2CB	PKN3
PPP2CB	ANKLE2
PPP2CB	PPP4R1
PPP2CB	INTS12
PPP2CB	INTS4
PPP2CB	CCT7
PPP2CB	SIKE1
PPP2CB	PDCD10
PPP2CB	PLEKHA5
PPP2CB	DECR2
PPP2CB	INTS9
PPP2CB	FGFR1OP2
PPP2CB	CEP72
PPP2CB	CTTNBP2NL
PPP2CB	INTS6
PPP2CB	STRIP2
PPP2CB	CEP131
PPP2CB	MOB4
PPP2CB	PPP2R3B
PPP2CB	CCDC61
PPP2CB	ZNF444
PPP2CB	TBCCD1
PPP2CB	SGO1
PPP2CB	PRR14L
PPP2CB	PRR14
PPP2CB	PPP2R5C
PPP2CB	PPP2R5A
PPP2CB	PPP2R3C
PPP2CB	PPME1
PPP2CB	NDUFAF1
PPP2CB	FOXC1
PPP2CB	CTTNBP2
PPP2CB	AARSD1
PPP2CB	ATG7
PPP2CB	NIF3L1
PPP2CB	NSUN2
PPP2CB	TTC1
PPP2CB	ZNF775
PPP2CB	ZFP28
PPP2CB	DOCK7
PPP2CB	C22orf39
PPP2CB	TCTEX1D2
PPP2CB	RPLP1
PPP2CB	PLXNA3
PPP2CB	ACP5
PPP2CB	TIPRL
PPP2CB	PPP2CA
PPP2CB	HMGCS1
PPP2CB	PRKG1
PPP2CB	CAMK2B
PPP2CB	EGFR
PPP2CB	PRKCA
PPP2CB	PRKACA
PPP2CB	SRC
PPP2CB	PRKD1
PPP2CB	PACS1
PPP2CB	MAP3K7
PPP2CB	VASP
PPP2CB	RACGAP1
PPP2CB	RAF1
PPP2CB	STK4
PPP2CB	MAPK8
PPP2CB	PRKCD
PPP2CB	PXN
PPP2CB	MAPK1
PPP2CB	TP53
PPP2CB	KRT8
PPP2CB	CASP3
PPP2CB	MAP2K1
PPP2CB	SMAD3
PPP2CB	RALA
PPP2CB	RPS6KA1
PPP2CB	CRYAA
PPP2CB	MAPK14
PPP2CB	AKT1
PPP2CB	PPP1R1B
PPP2CB	BCL2
PPP2CB	SMAD1
PPP2CB	RPS6KA3
PPP2CB	IL6ST
PPP2CB	TRAF2
PPP2CB	IKBKB
PPP2CB	CAD
PPP2CB	ATM
PPP2CB	ITGB1
PPP2CB	CSNK1E
PPP2CB	CDK2
PPP2CB	RPS6KB1
PPP2CB	PRKCI
PPP2CB	AKT2
PPP2CB	SMO
PPP2CB	CAMK2A
PPP2CB	RBL1
PPP2CB	PLK1
PPP2CB	CREB1
PPP2CB	SNCA
PPP2CB	BCAR1
PPP2CB	H2AFX
PPP2CB	CHEK2
PPP2CB	CDK1
PPP2CB	MAP2K4
PPP2CB	CHEK1
PPP2CB	VIM
PPP2CB	MAPKAPK2
PPP2CB	MDM2
PPP2CB	PAK1
PPP2CB	AKT3
PPP2CB	NRAS
PPP2CB	CDK5R1
PPP2CB	CDK9
PPP2CB	STK3
PPP2CB	BAD
PPP2CB	BAX
PPP2CB	MAPT
PPP2CB	CHUK
PPP2CB	MYC
PPP2CB	CARD11
PPP2CB	HSPB1
PPP2CB	HIST1H3J
PPP2CB	HDAC7
PPP2CB	EEF2
PPP2CB	PRKAA1
PPP2CB	KRAS
PPP2CB	BMPR2
PPP2CB	SPHK1
PPP2CB	ELF1
PPP2CB	AXIN2
PPP2CB	CAMK1
PPP2CB	MBP
PPP2CB	CAMK4
PPP2CB	NEFH
PPP2CB	PPP1R1A
PPP2CB	CAMK2G
PPP2CB	PNCK
PPP2CB	GOLGA2
PPP2CB	GAD1
PPP2CB	GAD2
PPP2CB	RHO
PPP2CB	MID1
PPP2CB	LCMT1
TMEM67	UBQLN1
TMEM67	MKS1
ORC1	KAT7
ORC1	ORC2
ORC1	ORC3
ORC1	ORC5
ORC1	CDT1
ORC1	GOLGA2
ORC1	HARS2
ORC1	ELOB
ORC1	ZNF768
ORC1	ZNF174
ORC1	CDIPT
ORC1	SCAMP3
ORC1	ORC4
ORC1	SRP72
ORC1	RFC3
ORC1	MRPS15
ORC1	TRIM26
ORC1	EXOSC2
ORC1	CIRBP
ORC1	LARP7
ORC1	CHMP1B
ORC1	PHF6
ORC1	DOT1L
ORC1	PHIP
ORC1	PHF3
ORC1	MRM3
ORC1	POLE3
ORC1	DIMT1
ORC1	MRPL11
ORC1	TRIP13
ORC1	GOLGA6L9
MRPL19	MRPL24
MRPL19	MRPL50
MRPL19	MRPL45
MRPL19	MRPL44
MRPL19	MRPL38
MRPL19	MRPL40
MRPL19	MRPL21
MRPL19	MRPL39
MRPL19	TSR1
MRPL19	TMEM177
MRPL19	MRPL57
MRPL19	MRPL58
MAP2K6	ZG16B
MAP2K6	MAP2K3
MAP2K6	MAPK12
MAP2K6	HSF4
MAP2K6	PAK6
MAP2K6	CST1
MAP2K6	PLCB2
MAP2K6	AQP4
MAP2K6	PRKAA2
MAP2K6	MAPK8
MAP2K6	PRKCD
MAP2K6	BID
MAP2K6	NFE2L2
MAP2K6	CDKN2D
MAP2K6	MAPK9
MAP2K6	CRK
MAP2K6	MAPK10
MAP2K6	RELA
MAP2K6	MAPK11
MAP2K6	STAT4
MAP2K6	TRAF6
MAP2K6	RCAN1
MAP2K6	MAP3K20
MAP2K6	DCTN1
MAP2K6	WWOX
MAP2K6	AFDN
MAP2K6	TAOK2
MAP2K6	JAM2
MAP2K6	OTUD7B
MAP2K6	RUVBL1
MAP2K6	TSC22D3
KCNH1	RABEP1
KCNH1	ALG10
KCNH1	KCNH5
SNCG	DYNLL1
SNCG	MCM3
SNCG	FUBP1
SNCG	DDX5
SNCG	MSN
SNCG	JPT1
SNCG	MAPK1
SNCG	FLOT2
GSPT1	PABPC1
GSPT1	GSPT2
GSPT1	SPTAN1
GSPT1	CCT2
GSPT1	EIF4G1
GSPT1	MRPL27
GSPT1	TTC31
GSPT1	GTPBP1
GSPT1	ZBTB11
GSPT1	P4HA1
GSPT1	HMGA1
GSPT1	ERCC3
GSPT1	PLXNA3
GSPT1	EEFSEC
GSPT1	NTHL1
GSPT1	PABPC4
GSPT1	EIF3I
GSPT1	NPAT
GSPT1	WDR74
GSPT1	METAP1D
GSPT1	CSPG4
GSPT1	BZW1
GSPT1	RBM45
GSPT1	HSCB
GSPT1	GOLM1
GSPT1	SHROOM3
GSPT1	PPP1R13L
GSPT1	LARP4B
GSPT1	PFDN5
GSPT1	TBL1XR1
GSPT1	ASCC2
GSPT1	ADNP
GSPT1	CCDC86
GSPT1	CHST12
GSPT1	PNO1
GSPT1	RTCB
GSPT1	RTF1
GSPT1	SNX2
GSPT1	EEF2
GSPT1	RUVBL1
GSPT1	MAP3K5
GSPT1	BIRC2
PARG	GIGYF2
PARG	PCNA
PARG	PARP1
HYAL4	GAPDHS
MT-RNR2	FPR2
MT-RNR2	FPR3
USP32	NME4
USP32	HSPA12A
EPHA4	NGEF
EPHA4	IKBKG
EPHA4	FABP1
EPHA4	FGFR1
EPHA4	FGFR2
EPHA4	FGFR3
EPHA4	FGFR4
EPHA4	ARHGEF15
CFP	TRIP13
CFP	B3GLCT
CFP	DPY19L3
CFP	CRTAC1
CFP	CRBN
CFP	PRKAB2
CFP	ZNF414
CFP	SPAG8
CFP	VENTX
CFP	LONRF1
CFP	GNE
CFP	HEXIM2
CFP	SMARCC1
CFP	KLHL38
CFP	GEMIN4
CFP	KRTAP11-1
CFP	LCE1A
CFP	KRTAP6-2
CFP	NOXA1
CFP	CYSRT1
CFP	KRTAP3-1
CFP	KRTAP12-2
CFP	CFAP206
GEMIN8P4	OTX1
SFT2D2	CREB3
SFT2D2	TCP11X2
FZD6	WNT1
FZD6	WNT4
FZD6	WNT5A
FZD6	WNT3A
FZD6	WNT11
FZD6	WNT5B
PAEP	GRAMD2B
PAEP	ESYT2
PAEP	DNAJB5
PAEP	SLC25A12
PAEP	UBL4A
PAEP	DDOST
PAEP	GTF3C2
PAEP	ZFP91
PAEP	EEF1A1
PAEP	XRCC6
PAEP	COPS6
PAEP	IGSF21
PAEP	LRIF1
PAEP	PTPRC
PAEP	GPR42
PAEP	GPX8
PAEP	ARL13B
PAEP	IFNLR1
PAEP	TMX2
PAEP	ERVFRD-1
PAEP	PCDHGA4
RALYL	CEP170
RALYL	HNRNPC
RALYL	CCDC85B
RALYL	ZC3H14
RALYL	YTHDC1
RALYL	XAB2
RALYL	TRAF7
RALYL	SKA2
RALYL	SF3A1
RALYL	RBM22
RALYL	RALY
RALYL	PRKRA
RALYL	PNN
RALYL	ISY1
RALYL	ELAVL2
RALYL	ESS2
RALYL	CWF19L1
RALYL	CRNKL1
RALYL	CDC40
RALYL	CCDC9
RALYL	CCDC12
RALYL	AQR
RALYL	PPIE
RALYL	HNRNPCL2
PNPLA2	PEX14
PNPLA2	TXNRD2
PNPLA2	TIMM29
INHBB	ACVR1B
INHBB	ACVR1
INHBB	ACVR2B
INHBB	ACVR2A
USH1G	MICAL1
USH1G	POTEF
USH1G	CARD9
USH1G	DAXX
PASK	STK16
PASK	FBL
PASK	PSMB1
PASK	WDR5
PASK	EEF1A1
PASK	CSF3R
PASK	CYTH2
PASK	PPP1R9B
AGO1	AGO2
AGO1	MOV10
GOLT1A	GPR152
GOLT1A	HSD17B11
GOLT1A	UBE2J1
GOLT1A	CCDC167
GOLT1A	COX20
GOLT1A	ABHD16A
GOLT1A	CPT1B
GOLT1A	TMEM242
GOLT1A	TIMM23
CCNG1	TNIP1
CCNG1	PTPA
CCNG1	KRTAP10-7
CCNG1	KRT40
CCNG1	HMBOX1
CCNG1	SPERT
CCNG1	PNMA1
CCNG1	RBPMS
CCNG1	LZTS2
CCNG1	PAK5
CCNG1	TFIP11
CCNG1	ZZEF1
CCNG1	PPP2R5E
CCNG1	PPP2R5D
CCNG1	PPP2R5C
CCNG1	LARP1B
CCNG1	HECTD3
CCNG1	CUL4B
CCNG1	CUL4A
CCNG1	DDB1
CCNG1	UBR4
CCNG1	MDM2
CCNG1	GAS8
CCNG1	CCDC125
DEUP1	IFIT3
DEUP1	CCDC85B
DEUP1	GOLGA2
DEUP1	TFPT
DEUP1	KRT15
DEUP1	AMPH
DEUP1	SUMO1
DEUP1	ZNF460
DEUP1	TRIM54
DEUP1	TRAF7
DEUP1	TRAF6
DEUP1	SPAG5
DEUP1	MAFG
DEUP1	MAFF
DEUP1	JUN
DEUP1	HIP1
DEUP1	GOLGA3
DEUP1	DGKH
DEUP1	FAAP100
DEUP1	KNSTRN
DEUP1	ANXA13
DEUP1	CEP57
DEUP1	KRT28
DEUP1	KRT3
DEUP1	ZNF655
DEUP1	CCHCR1
DEUP1	ARL16
DEUP1	CCDC187
FMNL1	PRPF40A
FMNL1	HMG20A
FMNL1	XRCC6
FMNL1	PPP1R10
GSE1	RBPMS
GSE1	RCOR3
GSE1	GOLGA2
GSE1	TRIP6
GSE1	C1orf94
GSE1	RBM48
GSE1	XRCC6
GSE1	CADPS
GSE1	ZMYND19
GSE1	LENG8
GSE1	TRIM27
CHAF1A	DBF4
CHAF1A	CBX5
CHAF1A	CBX1
CHAF1A	TCF4
CHAF1A	REL
CHAF1A	CHAF1B
CHAF1A	ATRX
CHAF1A	RBBP4
CHAF1A	CUL4A
CHAF1A	MVP
CHAF1A	RBBP7
CHAF1A	FIGNL1
CHAF1A	PHIP
CHAF1A	RSF1
CHAF1A	API5
CHAF1A	SBDS
CHAF1A	STAT5B
CHAF1A	ZNF620
CHAF1A	SERTAD1
CHAF1A	NOTO
CHAF1A	MEI4
TMOD4	LRRFIP1
TMOD4	MTFR2
TMOD4	FECH
TMOD4	LRRFIP2
TMOD4	FLII
TMOD4	MYO5A
TMOD4	ALAS1
TMOD4	KAT14
TMOD4	GIT1
TMOD4	NELFA
TMOD4	HSP90AA4P
TMOD4	MYO5C
TMOD4	GIT2
TMOD4	ACAD11
TMOD4	MYO9A
TMOD4	KANK2
TMOD4	HAUS5
TMOD4	MYO9B
GZMB	CASP1
GZMB	FGFR1
GZMB	HAX1
GZMB	CASP9
GZMB	BID
GZMB	DFFA
GZMB	CASP3
GZMB	CASP7
GZMB	CASP10
GZMB	IGF2R
GZMB	TUBA4B
GZMB	BAD
GZMB	MCL1
GZMB	IL33
GZMB	CASP8
GZMB	HSPA4
GZMB	IP6K2
GZMB	RAB3A
GZMB	VWF
GZMB	MNS1
GZMB	RAB27A
GZMB	GRIA3
GZMB	UBE4B
GZMB	CHRM3
RIBC2	TRIM37
RIBC2	FSBP
RIBC2	EFEMP2
RIBC2	VIM
RIBC2	GFAP
RIBC2	JUP
RIBC2	KRT15
RIBC2	TRIM23
RIBC2	AP2B1
RIBC2	TRAF2
RIBC2	CCDC85B
RIBC2	MTUS2
RIBC2	TEX11
RIBC2	USHBP1
RIBC2	ATRIP
RIBC2	GTPBP3
RIBC2	HOOK2
RIBC2	BEGAIN
RIBC2	NRBP1
RIBC2	NINL
RIBC2	PJA1
RIBC2	RPL18A
RIBC2	LRP2
HBD	HBZ
HBD	HBQ1
ARMH1	ABAT
PTGS2	CAV1
PTGS2	NFE2L2
PTGS2	KEAP1
PTGS2	EP300
PTGS2	USP22
PTGS2	COX20
PTGS2	NUCB1
PAIP1	PABPC1
PAIP1	UPF2
PAIP1	ZCCHC3
PAIP1	STAU2
PAIP1	SF3B4
PAIP1	RPS15
PAIP1	PAIP2
PAIP1	PABPC1L
PAIP1	MKRN2
PAIP1	H2AFX
PAIP1	FTSJ3
PAIP1	SREK1
SPATA46	CCDC85B
SPATA46	RBPMS
SPATA46	SNX24
SPATA46	MGLL
SPATA46	MDM4
SPATA46	HLCS
SPATA46	GAPVD1
SPATA46	CSNK1A1
SPATA46	CEP95
SPATA46	TYW5
SPATA46	CYSRT1
COL18A1	ITGA5
COL18A1	GPC1
MCC	SCRIB
MCC	CLTC
MCC	STRN
MCC	STK24
MCC	STRN3
MCC	STRN4
MCC	EPRS
MCC	PPP2R1A
MCC	VCP
MCC	CSNK1D
MCC	MYH10
MCC	KRT18
MCC	TPM3
MCC	EIF3A
MCC	PFAS
MCC	IARS
MCC	TARS
MCC	PFKP
MCC	SNRNP200
MCC	MTHFD1
MCC	PDCD10
MCC	PSME3
MCC	MARS
MCC	CBR1
MCC	VDAC1
MCC	STRIP1
MCC	HPRT1
MCC	PSMD2
MCC	EZR
MCC	PAICS
MCC	VPS35
MCC	LTA4H
MCC	PSMA1
MCC	MCM7
MCC	CACYBP
MCC	LRRC59
MCC	TKT
MCC	NUP155
MCC	ZBTB24
MCC	NPEPPS
MCC	SMC4
MCC	AK2
MCC	MOB4
MCC	DDOST
MCC	SUPT16H
MCC	PCNA
MCC	PCMT1
MCC	MRM3
MCC	UCHL1
MCC	EIF3D
MCC	PPP2CB
MCC	RAB7A
MCC	HYOU1
MCC	PTGES3
MCC	COPB2
MCC	EEF1B2
MCC	CAPZB
MCC	RPL23A
MCC	TFRC
MCC	NUDT5
MCC	RASAL2
MCC	TPM2
MCC	RAB1B
MCC	RHOC
MCC	EEF1D
MCC	GANAB
MCC	ETFA
MCC	GSPT1
MCC	NASP
MCC	GOT2
MCC	APEX1
MCC	ERP29
MCC	CAPZA1
MCC	PDCD6IP
MCC	PFKM
MCC	MCM6
MCC	DNM2
MCC	MAPRE1
MCC	EIF3I
MCC	DDX21
MCC	PNPT1
MCC	CDKN2A
MCC	ANXA2
MCC	TSN
MCC	SAR1A
MCC	ECHS1
MCC	PSMA7
MCC	EIF4G1
MCC	PSMD8
MCC	PSMB3
MCC	CLIC1
MCC	VARS2
MCC	AHCY
MCC	TALDO1
MCC	NAA15
MCC	TUFM
MCC	CSDE1
MCC	MYL12A
MCC	ECI1
MCC	RAB2A
MCC	ACACA
MCC	ACAT1
MCC	ACAT2
MCC	AKR1B1
MCC	AP2S1
MCC	APEH
MCC	HSPA4L
MCC	APRT
MCC	NAA10
MCC	ATP6V1E1
MCC	BCAS2
MCC	GLOD4
MCC	CUTA
MCC	CDK4
MCC	CLIC4
MCC	CLIC5
MCC	COMT
MCC	COPS6
MCC	NUDT21
MCC	CRYZ
MCC	CS
MCC	SMC3
MCC	CUL1
MCC	CUL2
MCC	CYB5B
MCC	CYCS
MCC	REXO2
MCC	DRG1
MCC	DUSP3
MCC	ECH1
MCC	EIF2B1
MCC	EIF3J
MCC	EIF3H
MCC	EIF3F
MCC	ESD
MCC	FABP5
MCC	FHL1
MCC	FKBP3
MCC	TMA16
MCC	PUS7
MCC	GCLM
MCC	GNB1
MCC	GNPDA1
MCC	GOLGA4
MCC	GRB2
MCC	HADH
MCC	TRMT112
MCC	MRPL58
MCC	ELP1
MCC	EIF6
MCC	KCTD12
MCC	MLEC
MCC	LETM1
MCC	UBXN1
MCC	LRPPRC
MCC	MAP2K2
MCC	MCM3
MCC	MCM4
MCC	MCM5
MCC	KATNAL2
MCC	MMS19
MCC	MRPL14
MCC	MRPS16
MCC	MSH2
MCC	MSH6
MCC	MTHFD2
MCC	SEPT2
MCC	PNP
MCC	NPM1
MCC	OAT
MCC	OTUB1
MCC	PSMD6
MCC	PAFAH1B2
MCC	PCBP3
MCC	PDCD5
MCC	PDHB
MCC	PFDN2
MCC	PGRMC1
MCC	PPIB
MCC	PSMA3
MCC	PSMA6
MCC	PSMD13
MCC	PSMD14
MCC	PSPC1
MCC	PYCR2
MCC	PYGL
MCC	RAB21
MCC	RANBP1
MCC	RAP1B
MCC	PHB2
MCC	TMED2
MCC	DCUN1D1
MCC	RPL21
MCC	RPL24
MCC	RPS14
MCC	RPS3A
MCC	RPS6KA3
MCC	RRM1
MCC	AIMP1
MCC	SDHB
MCC	SEC13
MCC	SEC63
MCC	SFXN1
MCC	C11orf58
MCC	SNRPB2
MCC	SNX3
MCC	SOD2
MCC	SSRP1
MCC	STOML2
MCC	SYMPK
MCC	TAGLN2
MCC	TBCA
MCC	TFAM
MCC	ACOT13
MCC	TP53RK
MCC	TPP2
MCC	TSFM
MCC	TMX1
MCC	UBA2
MCC	UBE2M
MCC	UGGT1
MCC	CMPK1
MCC	EIF4H
MCC	WDR5
MCC	CNBP
MCC	TCEA2
MCC	KAT5
MCC	ZNF417
MCC	ZNF497
MCC	PCCA
MCC	TCEANC
MCC	IMP3
MCC	ZNF543
MCC	CCDC185
MCC	ZNF648
MCC	ZNF792
MCC	C8orf33
MCC	TSHZ2
MCC	CEP57L1
MCC	ZNF438
MCC	THAP7
MCC	FGF16
MCC	ESRRG
MCC	ZBTB48
MCC	UTP14C
MCC	DNAAF4
MCC	CEP95
MCC	CCDC187
MCC	NOL12
UBD	UBE2Z
UBD	NUB1
UBD	UBA6
UBD	HDAC6
UBD	PSMA6
FKBP4	HSP90AB1
FKBP4	GLMN
FKBP4	PHYH
FKBP4	SAE1
FKBP4	LOXHD1
FKBP4	SARDH
FKBP4	AK6
FKBP4	PLS1
FKBP4	PRKAB1
FKBP4	HSP90AA5P
FKBP4	HSP90AB4P
FKBP4	TRPC1
FKBP4	TRPV5
FKBP4	IRF4
RHEX	ZBTB9
RHEX	WDR47
RHEX	TMTC4
RHEX	SNX17
RHEX	SENP5
RHEX	SBF1
RHEX	PLXDC2
RHEX	PLD1
RHEX	PKN1
RHEX	JPH1
RHEX	FIGNL1
RHEX	DYNLL1
RHEX	DIP2A
RHEX	NOS1AP
FRYL	ABCF1
FRYL	FRY
FRYL	FLNC
FRYL	RNF138
FRYL	PDCD10
FRYL	PRR35
FRYL	CCDC187
IL20	IL20RA
IL20	IL22RA1
IL20	IL20RB
MAPKAPK3	PRKY
MAPKAPK3	MAPK11
MAPKAPK3	RAB2A
MAPKAPK3	SUMO3
MAPKAPK3	COPS6
MAPKAPK3	SMS
MAPKAPK3	EZH2
MAPKAPK3	IGHM
MAPKAPK3	HSPB2
MAPKAPK3	BMI1
MAPKAPK3	BECN1
MAPKAPK3	HSPB1
MAPKAPK3	TAB3
MAPKAPK3	CBX4
MAPKAPK3	EEF2
MAPKAPK3	RCSD1
MAPKAPK3	HLCS
MAPKAPK3	CSRP3
MAPKAPK3	MYF6
MAPKAPK3	NEUROD1
TET3	OGT
GLMP	TUBB1
GLMP	SFXN3
GLMP	FAM118B
GLMP	MTG2
GLMP	TUBB8
GLMP	DEPDC1
GLMP	SFXN5
GLMP	SLC25A15
GLMP	PEX16
GLMP	TUBA4A
GLMP	SLC25A20
GLMP	ABHD18
GLMP	NR2F2
GLMP	HSD17B7
GLMP	TUBB3
GLMP	SLC25A6
GLMP	TUBA1A
GLMP	XRCC3
GLMP	NEK4
GLMP	APOOL
GLMP	SLC25A24
GLMP	MTX1
GLMP	RTL8C
GLMP	INTS8
GLMP	STX7
GLMP	MDN1
GLMP	HEATR6
GLMP	TUBB4A
GLMP	CDC6
GLMP	BDH1
GLMP	TTK
GLMP	FAM69A
GLMP	HSPA12A
GLMP	SLC25A4
GLMP	ATP12A
GLMP	PARL
GLMP	TRUB2
GLMP	RPP38
GLMP	ADCK1
GLMP	LARS2
GLMP	GPD1L
GLMP	ABHD17B
GLMP	INTS5
GLMP	ALDH5A1
GLMP	TUBB2A
GLMP	CDYL
GLMP	TMEM126B
GLMP	FDXR
GLMP	IDH2
GLMP	C17orf80
GLMP	DECR2
GLMP	TUBA1C
GLMP	C17orf75
GLMP	CHD1L
GLMP	SLC25A33
GLMP	NCLN
PTF1A	KAT2B
PTF1A	TCF12
CCDC130	ZNF24
CCDC130	ZNF165
CCDC130	TRAF2
CCDC130	NINL
CCDC130	ZZEF1
CCDC130	UBR1
CCDC130	SEPHS1
CCDC130	PPP2R2D
CCDC130	RIOX2
CCDC130	KDM8
CCDC130	HECTD3
CCDC130	EEF1A1
CCDC130	ZBTB16
CCDC130	RCCD1
CCDC130	UBR2
CCDC130	ZNF835
CCDC130	HSF2BP
CCDC130	TSSK3
CCDC130	ZNF3
CCDC130	ZNF35
CCDC130	CLP1
CCDC130	ZFP3
CCDC130	ZNF329
CCDC130	ZNF17
CCDC130	ZSCAN23
CCDC130	ZNF250
CCDC130	ZNF79
CCDC130	ZNF774
SPG21	ZNF263
SPG21	PRPS1
SPG21	TRAF2
SPG21	AKIRIN2
SPG21	MTMR9
SPG21	RTN4
SPG21	CTPS2
SPG21	CUTC
SPG21	RABAC1
SPG21	GGA2
SPG21	CRYAA2
SPG21	CRYAA
SPG21	S100B
SPG21	TCF4
SPG21	KRT15
SPG21	TRIM23
SPG21	INCA1
SPG21	TRAF1
SPG21	ARL6IP1
SPG21	EFHC2
SPG21	CCDC102B
SPG21	AGTRAP
SPG21	SPRED2
SPG21	DTX2
SPG21	FAM114A1
SPG21	ATPAF2
SPG21	CCDC33
SPG21	TFG
SPG21	CMTM5
SPG21	REEP6
SPG21	TCF12
SPG21	TRIM54
SPG21	TRIM9
SPG21	MID2
SPG21	IKZF3
SPG21	YLPM1
SPG21	CMTM6
SPG21	GEMIN2
SPG21	KRT31
SPG21	PRTFDC1
SPG21	TFIP11
SPG21	SYNGR1
SPG21	TRIB3
SPG21	RPRD1B
SPG21	CEP76
SPG21	SYP
SPG21	PLP2
SPG21	ZNF629
SPG21	TSNAXIP1
SPG21	NME4
SPG21	LEPROTL1
SPG21	KCTD9
SPG21	AES
SPG21	RPS19
SPG21	CRX
SPG21	PBX4
SPG21	EIF4H
SPG21	TRIM14
SPG21	RAD51C
SPG21	GRPEL1
SPG21	CDK2AP1
SPG21	GOLT1B
SPG21	ACOT13
SPG21	EIF1B
SPG21	PTPA
SPG21	NRDE2
SPG21	SORBS3
